Planet_Name,Planet_Radius,Planet_Mass,Orbital_Period,Semi_Major_Axis,Equilibrium_Temp,Planet_Density,Stellar_Temp,Stellar_Luminosity,Stellar_Metallicity,Habitability_Score_Index,Stellar_Compatibility_Index,Orbital_Stability_Factor,StarType_A,StarType_F,StarType_G,StarType_K,StarType_M,Target_Habitable
WASP-103 b,17.127,473.547,0.925542,0.01985,2508.0,0.55,6110.0,2.5882129151530915,0.06,0.01907179818884972,0.9758033268768974,0.0750645445588295,False,True,False,False,False,0
WASP-104 b,12.745,404.263,1.7554137,0.02918,1516.0,1.074,5475.0,0.9412608599916935,0.32,0.043808608435355854,0.9798047126314872,0.0304077767925849,False,False,True,False,False,0
WASP-105 b,10.76064,572.094,7.87288,0.075,900.0,2.65,5070.0,0.9412608599916935,0.28,0.09932202648655782,0.894588001690401,0.041808553605982304,False,False,False,True,False,1
WASP-110 b,13.19297028,154.78243421,3.7784022,0.054235,1158.0,0.396533,5392.0,0.9412608599916935,-0.15,0.07046294045657425,0.9674319212159757,0.17207737867291886,False,False,False,True,False,0
WASP-113 b,15.793481,150.96925,4.54216874538,0.05885,1496.0,0.228,5890.0,0.9412608599916935,0.1,0.06557725596702108,0.9972163260698456,0.1192196968556314,False,False,True,False,False,0
WASP-114 b,15.008851,562.24127,1.5487743,0.02851,2043.0,0.97,5940.0,0.9412608599916935,0.14,0.03764214584664597,0.9941849731002634,0.10503753850104687,False,False,True,False,False,0
WASP-116 b,13.67495645,203.41018048,6.6132,0.065,1414.0,0.43,6250.0,0.9412608599916935,0.0,0.0744286310227205,0.9516979675024321,0.07664701460922017,False,False,False,True,False,0
WASP-118 b,16.14096,163.36462,4.0460435,0.05453,1729.0,0.233,6410.0,0.9412608599916935,0.16,0.05943278250877785,0.915064349470876,0.1201711909564895,False,True,False,False,False,0
WASP-119 b,15.6926,390.9309,2.49979,0.0363,1600.0,0.7,5650.0,0.9412608599916935,0.14,0.046765659790108036,0.9963657311103974,0.008905134245090405,False,False,True,False,False,0
WASP-121 b,19.52604438,371.85923619,1.27492504,0.02571,2409.0,0.275,6628.0,0.9412608599916935,0.17,0.030811572836812563,0.851670507229441,0.13509150684323531,False,False,False,True,False,0
WASP-124 b,13.89916,190.698,3.37265,0.0449,1400.0,0.43,6050.0,0.9412608599916935,-0.02,0.058077184120882454,0.983693524889382,0.025684519249220477,False,True,False,False,False,0
WASP-129 b,10.42437,317.83,5.748145,0.0628,1100.0,1.6,5900.0,0.9412608599916935,0.15,0.08464239366403381,0.9966979083805702,3.934720366645252e-06,False,False,True,False,False,0
WASP-130 b,9.97601,390.9309,11.55098,0.1012,833.0,2.34,5625.0,0.9412608599916935,0.26,0.12632088682565717,0.9948115069707631,0.015469128331238547,False,False,True,False,False,1
WASP-132 b,10.09929161,136.0305582,7.1335164,0.0674,682.0,0.73,4686.0,0.2714344707869742,0.15,0.15216636944881282,0.7672120876480062,0.09516815534540357,False,False,False,True,False,1
WASP-132 c,1.841,6.26,1.01153624,0.01833,1329.0,5.47,4686.0,0.2714344707869742,0.15,0.08535670793036149,0.7672120876480062,0.08317492856636143,False,False,False,True,False,0
WASP-133 b,13.56289,368.6828,2.176423,0.0345,1790.0,0.88,5700.0,0.9412608599916935,0.29,0.04582589914843985,0.9986489135402514,0.06153815286859559,False,False,True,False,False,0
WASP-138 b,12.21781,387.7526,3.634433,0.0494,1590.0,1.2,6272.0,0.9412608599916935,-0.09,0.06215481001887538,0.947214011682935,0.08471136948271096,False,False,False,True,False,0
WASP-139 b,8.9672,37.18611,5.924262,0.062,910.0,0.31,5310.0,0.9412608599916935,0.2,0.09224782261527273,0.9524934963343737,0.04274223032599655,False,False,False,True,False,1
WASP-141 b,13.56289,762.4431696,3.310651,0.0469,1540.0,1.98,5900.0,0.9412608599916935,0.29,0.05866231656859034,0.9966979083805702,0.09780752468696545,False,True,False,False,False,0
WASP-142 b,17.14977,266.9772,2.052868,0.0347,2000.0,0.31,6010.0,0.9412608599916935,0.26,0.04139708053250647,0.9881103582002042,0.11818372011814186,False,True,False,False,False,0
WASP-144 b,9.52765,139.8452,2.2783152,0.0316,1260.0,0.95,5200.0,0.9412608599916935,0.18,0.05312994096078178,0.9284480140908801,0.08845703929369944,False,False,False,True,False,0
WASP-145 A b,10.0881,282.8687,1.7690381,0.0261,1200.0,1.6,4900.0,0.9412608599916935,-0.04,0.04659134828088705,0.8425623988716936,0.11473786386304194,False,False,False,True,False,0
WASP-147 b,12.498035,87.40325,4.60273,0.0549,1404.0,0.263,5702.0,0.9412608599916935,0.092,0.06854889794389639,0.9987172678495435,0.017756932925210567,False,False,True,False,False,0
WASP-149 b,15.24421375,314.96795134,1.332813,0.024,1855.0,0.49,5750.0,0.9412608599916935,0.0,0.03435477371939378,0.9998257929535878,0.015158408711508036,False,False,False,True,False,0
WASP-150 b,11.99363,762.4431696,5.644207,0.0694,1460.0,6.8187500000000005,6218.0,0.9412608599916935,0.156,0.0802350638877886,0.957890103383771,0.14553545080688943,False,True,False,False,False,0
WASP-153 b,17.37395,123.9537,3.332609,0.048,1700.0,0.15,5914.0,0.9412608599916935,0.34,0.053611022666639176,0.9958982131800524,0.12205916532797267,False,False,True,False,False,0
WASP-154 b,10.76062147,198.96058278,3.811678,0.044,994.0,0.88,4774.0,0.9412608599916935,0.2,0.06795639476762991,0.7993122923650509,0.10559490853806688,False,False,False,True,False,0
WASP-155 b,13.45077684,276.8285425,3.110413,0.043,1468.0,0.62,5660.0,0.9412608599916935,0.0,0.05626330638698472,0.9969105599497189,0.0394302440033994,False,False,False,True,False,0
WASP-156 b,6.02802815,41.8,3.8361623,0.0458,934.5,1.05,4987.0,0.38199704203633117,0.305,0.11357939351123665,0.8701930266570368,0.05943922348140666,False,False,False,True,False,1
WASP-158 b,11.99363,762.4431696,3.656333,0.0517,1590.0,3.1,6350.0,0.9412608599916935,0.24,0.06442968150493451,0.929872726379436,0.13837968500053566,False,True,False,False,False,0
WASP-159 b,15.46842,174.8065,3.840401,0.0538,1850.0,0.28,6120.0,0.9412608599916935,0.22,0.05854608217293865,0.974342884320645,0.1476434377907012,False,True,False,False,False,0
WASP-160 B b,12.21781,88.35674,3.7684952,0.0452,1119.0,0.284,5298.0,0.9412608599916935,0.27,0.06450925962011204,0.9500886338026269,0.06112318806268353,False,False,False,True,False,0
WASP-161 b,12.811887,762.4431696,5.4060425,0.0673,1557.0,2.2,6400.0,2.8468527213318002,0.16,0.05237224343263407,0.917617885065204,0.1429111948060063,False,False,False,True,False,0
WASP-162 b,11.209,762.4431696,9.62468,0.0871,910.0,6.8187500000000005,5300.0,0.9412608599916935,0.28,0.10799760267854833,0.9504932465612673,0.021505931280468304,False,False,False,True,False,1
WASP-163 b,13.473218,594.3421,1.6096884,0.0266,1638.0,1.42,5500.0,0.8400013808798806,-0.34,0.04114627387001213,0.9829724140774105,0.012979384709824805,False,False,False,True,False,0
WASP-164 b,12.643752,676.9779,1.7771255,0.02818,1610.0,1.96,5806.0,0.9412608599916935,-0.01,0.042189212898333606,0.9998257929535878,0.023415330842357286,False,False,True,False,False,0
WASP-165 b,14.12334,209.13214,3.465509,0.04823,1624.0,0.44,5599.0,0.9412608599916935,0.33,0.05813824044114759,0.9929050665039783,0.09465444351473963,False,False,True,False,False,0
WASP-166 b,7.06167,32.10083,5.44354,0.0641,1270.0,0.54,6050.0,0.9412608599916935,0.19,0.09273347656152539,0.983693524889382,0.07368667843779604,False,True,False,False,False,1
WASP-167 b,17.71022,762.4431696,2.0219596,0.0365,2329.0,1.42,7000.0,0.9412608599916935,0.1,0.04052554924503331,0.7176014921421511,0.19540929749974628,False,True,False,False,False,0
WASP-168 b,16.8135,133.4886,4.153658,0.0519,1340.0,0.16,6000.0,0.9412608599916935,-0.01,0.06098285349902707,0.9891077548081656,0.033571314316123126,False,True,False,False,False,0
WASP-169 b,14.616536,178.30263,5.6114118,0.0681,1604.0,0.33,6110.0,0.9412608599916935,0.06,0.07258382285150862,0.9758033268768974,0.1260143334745492,False,True,False,False,False,0
WASP-170 b,12.285064,508.528,2.34478022,0.0337,1422.0,1.6,5600.0,0.7699987142771365,0.22,0.053073537632919617,0.9929838400972322,0.031344723231026585,False,False,False,True,False,0
WASP-171 b,10.98482,344.52772,3.8186244,0.0504,1642.0,1.5,5965.0,0.9412608599916935,0.04,0.06448839763521119,0.9922592264101359,0.06808204974441058,False,False,True,False,False,0
WASP-172 b,17.59813,149.3801,5.477433,0.0694,1740.0,0.16,6900.0,0.9412608599916935,-0.1,0.0677551692126831,0.7559711990673895,0.17147521711993166,False,True,False,False,False,0
WASP-173 A b,13.4508,762.4431696,1.38665318,0.0248,1880.0,2.84,5800.0,0.9412608599916935,0.16,0.036367659953634654,0.9998924502283358,0.023045331435984216,False,False,True,False,False,0
WASP-174 b,16.10730527,104.88337431,4.2337005,0.05503,1528.0,0.135,6399.0,2.729983360600831,0.06,0.0434805736481443,0.9178713865263243,0.09291657820696482,False,False,False,True,False,0
WASP-175 b,13.540472,314.6517,3.0652907,0.04403,1571.0,0.74,6229.0,0.9412608599916935,0.15,0.055964672117608895,0.9558060890540316,0.0824186054142023,False,True,False,False,False,0
WASP-176 b,16.869545,271.74465,3.899052,0.0535,1721.0,0.31,5941.0,0.9412608599916935,0.164,0.057952619993280066,0.9941131734450027,0.12735618620039202,False,True,False,False,False,0
WASP-177 b,17.71022,161.45764,3.071722,0.03957,1142.0,0.172,5017.0,0.9412608599916935,0.25,0.052305601912366315,0.8792433635097825,0.05662915116284896,False,False,False,True,False,0
WASP-180 A b,13.89916,286.047,3.409264,0.048,1540.0,0.61,6600.0,0.9412608599916935,0.1,0.05912181208470704,0.8605771587550359,0.10253588399456509,False,True,False,False,False,0
WASP-181 b,13.271456,95.03117,4.5195064,0.05427,1186.0,0.237,5839.0,0.9412608599916935,0.09,0.06991529185214325,0.9991734528895176,0.018559256496261643,False,False,True,False,False,0
WASP-182 b,9.52765,47.03884,3.3769848,0.0451,1479.0,0.318,5638.0,0.9412608599916935,0.27,0.06440867533422771,0.9956539161200836,0.030309518546953466,False,False,True,False,False,0
WASP-183 b,16.47723,159.55066,4.1117771,0.04632,1111.0,0.21,5313.0,0.9412608599916935,-0.31,0.059851832265660314,0.9530861315795482,0.10463837619555019,False,False,True,False,False,0
WASP-184 b,14.90797,181.1631,5.1817,0.0627,1480.0,0.32,6000.0,0.9412608599916935,0.12,0.0698506000653351,0.9891077548081656,0.08764437641155394,False,False,True,False,False,0
WASP-185 b,14.01125,311.4734,9.38755,0.0904,1160.0,0.66,5900.0,0.9412608599916935,-0.02,0.0969930811296342,0.9966979083805702,0.048511734628932796,False,False,True,False,False,1
WASP-188 b,14.81827249,458.6263913,5.748916,0.072,1666.0,0.78,6850.0,0.9412608599916935,0.0,0.07419089597126213,0.7746265612409428,0.17741849584831287,False,False,False,True,False,0
WASP-19 b,15.86070769,366.77398168,0.78883852,0.01652,2113.0,0.506,5616.0,0.9050029607131748,0.04,0.025823426669445686,0.9941849731002634,0.012122138571556801,False,False,False,True,False,0
WASP-190 b,12.89035,317.83,5.367753,0.0663,1500.0,1.42,6400.0,0.9412608599916935,-0.02,0.07555523735580667,0.917617885065204,0.12961742485634495,False,True,False,False,False,0
WASP-192 b,13.78707,731.009,2.8786765,0.0408,1620.0,1.62,5910.0,0.9412608599916935,0.14,0.05244552356724181,0.996135486526273,0.0381870967098336,False,False,True,False,False,0
WASP-193 b,14.78464554,35.59678158,6.2463475,0.0668,1250.0,0.06,6080.0,1.8199941833734836,-0.108,0.06146142204645767,0.9799364507872741,0.008229680391134388,False,False,False,True,False,0
WASP-194 b,15.47960235,373.13054982,3.183387,0.047,1693.0,0.55,6405.0,0.9412608599916935,0.0,0.05488306427517752,0.9163453185798028,0.1341782293696754,False,False,False,True,False,0
WASP-195 b,10.31226224,33.05415433,5.051928,0.063,1522.0,0.16,6300.0,0.9412608599916935,0.0,0.07789370295560061,0.9412448230150238,0.11575696441207671,False,False,False,True,False,0
WASP-197 b,14.44837612,403.32424848,5.167228,0.065,1665.0,0.74,6050.0,0.9412608599916935,0.0,0.06988604507663526,0.983693524889382,0.13681926041753387,False,False,False,True,False,0
WASP-2 b,12.116929,295.89973,2.152175,0.03144,1311.0,0.914,5180.0,0.4860041749236721,0.12,0.0606588611750582,0.9236079854304692,0.04670458631484863,False,False,False,True,False,0
WASP-25 b,13.80946422,179.25522155,3.7648337,0.054235,1217.0,0.399185,5697.0,0.9412608599916935,-0.2,0.0685513495591954,0.9985430623656276,0.1751731218623842,False,False,False,True,False,0
WASP-36 b,14.874343,750.39663,1.53736596,0.02677,1733.0,1.26,5959.0,0.9412608599916935,-0.26,0.037963005248008046,0.9927462144018447,0.03279190220942312,False,False,False,True,False,0
WASP-39 b,14.336311,89.31023,4.0552941,0.04828,1166.0,0.167,5485.0,0.9412608599916935,0.01,0.0634421332479424,0.9811032692830216,0.03922930099644644,False,False,False,True,False,0
WASP-42 b,12.576498,167.49641,4.9816819,0.0561,1021.0,0.464,5315.0,0.9412608599916935,0.29,0.07560540967266385,0.9534793077356823,0.022558464136999794,False,False,False,True,False,0
WASP-44 b,12.3299,276.5121,2.423804,0.03453,1337.0,0.811,5420.0,0.6342054941215193,-0.003,0.05845715673954829,0.9719208684563564,0.028554086728662085,False,False,True,False,False,0
WASP-45 b,10.603714,306.38812,3.126089,0.03963,1153.0,1.418,5150.0,0.4617958226257791,-0.03,0.07760211196598206,0.91608979568497,0.06971640701261636,False,False,False,True,False,0
WASP-46 b,13.159366,607.0553,1.43036763,0.02335,1636.0,1.467,5600.0,0.9412608599916935,-0.3,0.03660556189049238,0.9929838400972322,0.07544791148045112,False,False,True,False,False,0
WASP-5 b,12.184,502.15,1.6284279,0.0267,1706.0,1.64,5700.0,0.9412608599916935,0.09,0.04049804461354982,0.9986489135402514,0.017902393555882527,False,False,False,True,False,0
WASP-50 b,13.069694,466.828704,1.9551,0.0293,1394.84,1.325,5400.0,0.9412608599916935,0.07,0.04460975244673352,0.9687468014975299,0.054522380555820024,False,False,False,True,False,0
WASP-52 b,14.24,146.2,1.7497798,0.0272,1315.0,0.29,5000.0,0.9412608599916935,0.03,0.04201576164206814,0.8741462741908828,0.05454010122816041,False,False,False,True,False,0
WASP-53 b,12.038466,677.61356,3.3098443,0.04101,1053.0,2.28,4953.0,0.34400123362459484,0.22,0.08624392519168621,0.8596327636025423,0.07477061901836544,False,False,False,True,False,0
WASP-55 b,14.72860064,186.2474465,4.465631,0.054235,1342.0,0.342159,6096.0,0.9412608599916935,-0.03,0.06542575274238212,0.9777786146112598,0.02807189738029657,False,False,False,True,False,0
WASP-57 b,11.76945,204.68252,2.83891856,0.03769,1338.0,0.693,5600.0,0.9412608599916935,-0.25,0.055105389850760945,0.9929838400972322,0.05154023234876941,False,False,False,True,False,0
WASP-59 b,8.687,274.276,7.919585,0.0697,670.0,2.4,4650.0,0.9412608599916935,-0.15,0.10843732684208768,0.7537066839412626,0.14216815157389603,False,False,False,True,False,1
WASP-6 b,12.5428494,148.42586607,3.3610026,0.054235,1167.0,0.440298,5438.0,0.9412608599916935,-0.15,0.07142500463272831,0.9746382632389692,0.27269666375961893,False,False,False,True,False,0
WASP-64 b,14.247,403.945,1.5732918,0.02648,1689.0,0.823,5400.0,0.9506047936562815,-0.08,0.03835381206855267,0.9687468014975299,0.00029968700753257296,False,False,True,False,False,0
WASP-65 b,12.464,492.62,2.3114243,0.0334,1480.0,1.5,5600.0,0.9412608599916935,-0.07,0.04858413053904987,0.9929838400972322,0.03054851090180682,False,False,True,False,False,0
WASP-69 b,11.21,82.58,3.86813881,0.0453,971.0,1.42,4792.0,0.32999700628522904,0.35,0.09749488229387623,0.8057002083890396,0.08073720170325092,False,False,False,True,False,1
WASP-7 b,14.90797,305.1168,4.9546416,0.0617,1487.0,0.55,6400.0,0.9412608599916935,0.0,0.06901817136552578,0.917617885065204,0.10550272894025967,False,False,False,True,False,0
WASP-70 A b,13.047,187.512,3.7130203,0.04853,1387.0,0.499,5763.0,0.9412608599916935,-0.006,0.06253134256420378,0.9999500012499791,0.043357565834633606,False,False,True,False,False,0
WASP-75 b,14.235,340.06,2.484193,0.0375,1710.0,0.69,6100.0,0.9412608599916935,0.07,0.04834508462341539,0.9772225254130948,0.055773568736852366,False,True,False,False,False,0
WASP-76 b,20.78145022,284.13859586,1.80988198,0.033,2228.0,0.17,6329.0,0.9412608599916935,0.366,0.0365005692477764,0.9347586710018415,0.1600048319715642,False,True,False,False,False,0
WASP-79 b,17.14974047,270.15414595,3.662392,0.0519,1716.2,1.42,6600.0,0.9412608599916935,0.03,0.05654642276130408,0.8605771587550359,0.1419502125022545,False,True,False,False,False,0
WASP-80 b,11.197791,170.99254,3.06785234,0.0344,825.0,0.717,4143.0,0.9412608599916935,-0.13,0.05974633174090816,0.5520867992768467,0.2343861624772758,False,False,False,True,False,0
WASP-81 b,16.017661,231.69807,2.7164762,0.03908,1623.0,0.332,5870.0,1.7599891885836043,-0.36,0.039464758693935585,0.9981208788741216,0.03246711198129424,False,False,False,True,False,0
WASP-83 b,11.65736,95.349,4.971252,0.059,1120.0,0.35,5510.0,0.9412608599916935,0.29,0.07810591874772815,0.9841658111209566,0.04457629261299672,False,False,True,False,False,0
WASP-84 b,10.72,220.0,8.52349648,0.0778,732.0,0.98,5599.0,0.9412608599916935,0.07,0.10719234809869785,0.9929050665039783,0.06299183250471055,False,False,False,True,False,1
WASP-84 c,1.95,15.2,1.4468849,0.02359,1329.0,6.8187500000000005,5599.0,0.9412608599916935,0.07,0.06587788247905138,0.9929050665039783,0.07245005901080957,False,False,False,True,False,0
WASP-89 b,11.65736,762.4431696,3.3564227,0.0427,1120.0,6.8187500000000005,5130.0,0.9412608599916935,0.15,0.06300280510541077,0.9109092522690462,0.03485918820014153,False,False,False,True,False,0
WASP-90 b,18.27067,200.2329,3.916243,0.0562,1840.0,0.193,6430.0,0.9412608599916935,0.11,0.05728218978091955,0.9098572539602867,0.18732858884625608,False,True,False,False,False,0
WASP-91 b,11.54527,425.8922,2.798581,0.037,1160.0,1.59,4920.0,0.9412608599916935,0.19,0.05691205548459322,0.8490883792772382,0.06293503467185865,False,False,False,True,False,0
WASP-92 b,16.376349,255.85315,2.1746742,0.0348,1871.0,0.346,6280.0,0.9412608599916935,0.0,0.04290485722046217,0.9455382954115379,0.07323286457052426,False,True,False,False,False,0
WASP-93 b,17.900773,467.2101,2.7325321,0.04211,1942.0,0.479,6700.0,0.9412608599916935,0.07,0.046852039786892105,0.8278630344956941,0.1232920806634948,False,True,False,False,False,0
WASP-96 b,13.45,152.55,3.4252602,0.0453,1285.0,0.37,5540.0,0.9412608599916935,0.14,0.06042442763076797,0.9874913363561679,0.023824391397060787,False,False,True,False,False,0
WASP-98 b,12.823096,293.03926,2.96264036,0.03762,1171.0,0.764,5473.0,0.9412608599916935,-0.41874999999999996,0.055573499184673664,0.9795399833941684,0.09039104536358586,False,False,False,True,False,0
WTS-1 b,16.7,762.4431696,3.352057,0.047,1500.0,1.61,6250.0,0.9412608599916935,-0.41874999999999996,0.05545429122471559,0.9516979675024321,0.08988826942727775,False,True,False,False,False,0
WTS-2 b,15.277867,355.9696,1.0187068,0.01855,2000.0,0.54,5000.0,0.9412608599916935,0.2,0.028303227017223972,0.8741462741908828,0.07520106884009117,False,False,False,True,False,0
Wendelstein-1 b,11.5609626,188.15536,2.663416,0.0282,2198.0,0.72,4251.0,0.9412608599916935,0.07,0.03965595356047048,0.5956142815706341,0.36409532651478044,False,False,False,True,False,0
Wendelstein-2 b,12.9934728,232.33373,1.7522239,0.0234,2470.0,0.62,4591.0,0.9412608599916935,0.07,0.03263933264846278,0.7311737040493739,0.24018587776100853,False,False,False,True,False,0
Wolf 327 b,1.24,2.53,0.5734745,0.01,996.0,6.8187500000000005,3542.0,0.2714344707869742,-0.17,0.06679153311493742,0.32921522737427666,0.23869519019547808,False,False,False,False,True,0
Wolf 503 b,2.043,6.26,6.00127,0.05706,790.0,2.92,4716.0,0.2714344707869742,-0.41874999999999996,0.2026926088437585,0.7783087364796047,0.16158488967838755,False,False,False,True,False,1
XO-5 b,12.78,378.2,4.1877558,0.0515,1230.0,1.06,5430.0,0.9412608599916935,0.05,0.06765019614475536,0.9734469010825562,0.01651617547738592,False,False,False,True,False,0
XO-6 b,23.20263,762.4431696,3.7650007,0.0815,1577.0,0.62,6720.0,0.9412608599916935,-0.07,0.0709881332199145,0.821032979846279,0.7038564972368639,False,True,False,False,False,0
XO-7 b,15.389957,225.34147,2.8641424,0.04421,1743.0,0.34,6250.0,0.9412608599916935,0.432,0.052353878154154675,0.9516979675024321,0.14574396087568306,False,False,True,False,False,0
